student_id,department,attendance_percentage,semester_gpa,internal_marks,backlogs,previous_failures,study_hours,lms_usage_hours,assignment_submission_rate,fee_pending,scholarship,family_income_level,distance_from_home,transport_availability,disciplinary_actions,participation_score,dropout_risk
10930,Commerce,73.4951980322972,4.961937036386199,22.950540530630015,1,2,3.182399632551614,28.551901616922777,98.50013920049038,1,0,Medium,0.0,0,0,94.6402842038959,1
10931,Science,82.26832058536453,7.100956382661151,28.16250046129426,3,0,6.16019062098597,32.7035108210073,76.65038226766193,1,0,High,30.087456309263345,1,0,55.0393884451479,0
10932,Science,69.31998408561321,6.134454140186929,36.95517347469211,3,0,3.085871066260185,22.4052620377984,92.18018381939264,1,0,Low,34.8591154588465,0,2,37.35877210577982,0
10933,Commerce,78.78202879637078,7.039509142265782,40.325621693267834,1,0,3.776336545470829,27.383570082160126,78.20586455961379,0,1,High,82.4220693407972,1,0,100.0,0
10934,Arts,100.0,6.877045255039722,28.52125315556153,1,0,3.042581512775146,11.890741684219705,86.08753327081698,1,0,Medium,37.11756412875973,0,1,84.99452420432884,0
10935,Arts,73.81816706367724,5.5760061528240765,20.708847376169615,2,5,6.113013545210439,49.28882255486225,95.41693609951986,1,0,Medium,89.8890326866125,0,0,56.55025713445663,0
10936,Science,82.6131532514359,3.8201579369852614,33.35658159487236,2,0,6.815583938198049,67.56601389264453,100.0,0,0,Low,103.75291557780581,1,0,44.53222999151467,0
10937,Arts,59.213673270378735,3.672140686801092,34.77980963842221,0,0,2.5609396504498405,82.63991399685116,85.70690938578853,1,0,Medium,60.5556330786665,1,0,100.0,1
10938,Science,96.24127346900245,10.0,42.327190860531175,2,2,4.955597691369089,39.964677019777376,100.0,0,1,Medium,46.789247138083034,0,0,38.33996911454772,0
10939,Arts,72.27352045266161,8.812894855519627,23.212371270403953,3,0,7.682295033591695,31.567774346051173,75.33806573610762,1,0,High,4.258001418385781,1,0,59.96191317850469,0
10940,Science,90.606403798878,8.578310363715064,23.32202745734313,0,0,1.178729625391632,34.260893162743194,100.0,0,0,Medium,62.61867846897119,1,0,76.96482935796901,0
10941,Science,76.52183645089313,5.153168428122278,37.56160197539575,1,0,5.460648939449804,62.22379306598027,91.65010185461253,1,0,Low,29.399401496780744,0,0,64.66366535687715,0
10942,Arts,90.0,4.5,25.92566428990891,3,1,7.0,80.0,43.38808251085275,1,1,Medium,89.38255648890902,1,0,35.92145194734615,1
10943,Science,55.0,7.0,25.503158173208956,0,0,0.5,5.0,100.0,1,0,High,0.0,1,0,49.73035392241854,1
10944,Commerce,55.0,4.069460438217986,42.541398701402436,2,1,0.5,5.0,61.63631687844281,1,1,Medium,17.13443249031171,0,1,59.439953366429286,1
10945,Commerce,91.10287722914222,5.2990850153613085,16.289943937188273,1,0,0.08597190504271746,38.23230785916587,75.0229643287613,1,1,Medium,73.28371114192882,1,0,30.517770647607332,0
10946,Science,68.89218163208281,8.554514437830283,50.0,0,1,5.678458963340887,20.28950140702283,97.4629412912838,1,1,Medium,101.02660775619745,1,0,55.32769684995781,0
10947,Commerce,87.33521064033052,7.729267123770748,23.87364586892173,1,1,3.795270911113624,31.907504213299106,65.10932428886804,1,0,Low,66.15764028108056,1,0,96.45083312101474,0
10948,Arts,73.31753647000163,4.650918397242563,38.66728402800712,2,0,1.645497112206253,69.06170306379775,78.57850807845375,1,0,High,85.62886404146613,1,0,100.0,1
10949,Arts,82.19469538358472,5.764812714732292,28.912003380746253,3,0,4.157162193386537,49.43385847515275,93.14420894388837,0,0,Medium,47.40002277571681,1,0,54.19521917655901,0
10950,Science,90.0,4.5,32.71362284872136,3,1,7.0,80.0,63.55573217334232,1,1,Low,100.81244075250447,1,0,58.176070763619265,0
10951,Commerce,78.59971169647915,5.329348628181527,27.372135002382375,0,1,0.0,53.746585674030996,75.28314784890176,0,0,Low,49.89912734807036,0,1,54.6361899596744,0
10952,Science,65.1036755796988,6.435296616215641,38.56576652032974,0,2,0.0,49.27843171187295,72.9313237168526,0,0,Medium,59.5359801248449,1,0,7.108535611658468,0
10953,Science,85.0,7.0,26.526761259804335,2,1,3.4160216069127194,28.800845316058368,99.27920712000021,1,0,Medium,49.00889017543893,0,0,71.02912765886612,0
10954,Science,78.53025401951503,6.964581938135023,24.270535281548987,0,1,1.963424602773859,20.06773137751107,100.0,0,0,Low,32.621084859570956,1,0,66.14789399129091,0
10955,Arts,60.0,6.732047227073486,48.13341825869992,2,0,1.0,5.0,57.99904536514293,0,1,High,150.0,0,0,85.43514867695498,1
10956,Arts,55.0,7.0,30.29382697013692,3,1,0.5,5.0,81.55441448131607,1,0,Medium,50.803466945054595,0,2,86.1132077935687,1
10957,Arts,79.60805371401491,5.363343201218013,23.243044389804595,1,0,4.118875187712311,21.914771335137903,69.51749004178606,1,0,High,57.90547632119879,1,0,75.01296612012742,0
10958,Commerce,70.60371536081865,4.372795252414937,15.097134100881014,5,0,3.126042447592476,31.446200627916504,80.62049400827382,1,0,Low,0.0,1,0,75.32359494558705,1
10959,Commerce,76.45489709124396,3.645727791046137,48.6557803103598,0,0,0.40809190532151574,60.20316183678388,100.0,0,1,Medium,11.609553667322253,0,0,33.683110908978605,0
10960,Commerce,85.0,7.0,24.480746235447484,1,0,3.5610351735359376,51.48543605418884,87.59650989852447,1,0,High,23.80989195311652,0,0,64.02311440020017,0
10961,Commerce,90.0,7.5,50.0,3,2,5.0,80.0,68.73914198121922,1,0,Medium,0.0,0,1,24.415535238582514,1
10962,Commerce,90.70942392249822,3.9535199299382904,33.98854351412882,0,1,0.7497483714135011,0.0,52.63497020854041,1,1,Medium,9.274793968189911,1,0,50.017800968779014,1
10963,Science,81.27712926757862,6.764054515011237,31.428852003024513,1,0,1.304843581045164,40.905388303310346,99.98185828424249,0,1,Medium,66.67746409513293,0,0,100.0,0
10964,Science,92.06535512972034,7.633873062751771,31.698438123279978,0,3,1.1293482540585087,2.0910931066053067,70.81629225479325,0,1,Low,52.96784020151486,1,0,72.73081095221892,0
10965,Arts,60.0,7.5,50.0,1,2,5.0,52.46395409632248,64.48018579037299,0,0,High,150.0,0,0,66.88081055862244,1
10966,Commerce,90.0,7.5,8.077814305791385,3,2,5.0,80.0,86.07988084115958,0,1,Medium,73.68791034031469,0,0,58.72295814360763,0
10967,Arts,90.0,4.5,32.14341519507505,3,1,7.0,80.0,91.58002329067563,1,0,Low,76.46115711864338,0,0,59.07119950900873,1
10968,Science,61.457230276774695,7.238299730187534,27.347963924699428,0,0,0.35162933921629724,51.336987094386075,72.62952812081427,0,1,Medium,43.29792178981318,0,0,63.703109743940225,0
10969,Commerce,75.16073370662005,3.12022284659411,27.86906614916937,0,1,2.9966135670592866,55.28413548963839,61.081326670103074,0,0,Low,89.01266897730744,0,0,61.723681262896584,0
10970,Science,80.46787968713879,7.419177086099738,31.49311852141904,0,0,2.5373329141287804,37.19139841100034,100.0,0,0,High,21.870166609803654,0,0,76.13296780308531,0
10971,Science,89.04497398008733,5.028847449811841,27.337458505038732,0,3,3.9028047307884557,32.10223253922587,93.670763182518,0,0,Low,87.21596471912918,0,0,100.0,0
10972,Science,64.34083218869743,7.475221781157691,31.881306671883056,1,2,3.99871998374601,8.425142381123486,99.7450615181948,1,1,High,72.77027527358375,1,0,95.78906866679796,0
10973,Science,82.79556823392086,5.126860996778684,29.76422537844946,0,0,3.812561425374231,27.89868606808271,72.86072933338326,1,0,Medium,64.55660528272165,0,1,48.77101004301675,0
10974,Arts,78.17267631782678,7.5,16.86441821815351,2,2,5.0,15.068187322417359,63.406738684391854,1,0,Medium,41.0452327526738,0,0,44.363039312772194,0
10975,Science,82.17011171919701,5.3861772934429855,33.81366037810879,1,0,3.549381099961956,14.866845630199528,69.34497382941645,1,0,High,17.904965246526434,0,0,46.626916156391324,0
10976,Commerce,71.7627365909568,6.305368128655459,37.160544516995806,3,0,2.473594743961544,20.341541319203287,49.5270943334273,0,1,High,41.63154253345445,0,0,43.95137009867584,0
10977,Commerce,94.59762167834543,5.3356237043512795,24.579343824919164,1,1,6.128400567168175,0.0,73.30955175856468,0,0,High,0.0,1,0,16.289025629947112,0
10978,Commerce,76.75789621884329,5.9199849893573875,48.67896078224071,2,0,3.7206356502266282,54.58700348309062,66.49295655868899,0,1,Medium,77.91239710559057,0,0,62.67188975173998,0
10979,Commerce,99.29018668204523,4.301471485871848,43.35571745664094,0,1,3.6587587429398987,39.380037348332024,78.44600243248274,1,1,Medium,24.76879009117906,1,0,49.64146264317471,0
10980,Science,68.51533615581332,7.134121312203785,38.43952299171171,2,0,0.9382088669807054,58.2175416093249,80.9806072757478,0,0,Low,26.922632305953748,0,0,59.22365387108963,0
10981,Arts,86.91392807946664,6.597984854694673,38.31820744028014,1,1,2.3191955720090247,51.03910944457028,81.8141340985816,0,0,Medium,0.0,1,0,47.36941337993618,0
10982,Arts,85.0,7.0,30.30096952609888,1,1,4.017589303984107,44.97706441180545,68.2928527146949,1,0,Medium,4.672226485474994,1,0,61.38211714626387,0
10983,Commerce,74.06709099999884,7.987958322343276,41.413721047344204,6,0,3.3425403366387147,50.8844951181338,56.235074295346855,0,0,Low,133.14965488165677,0,1,43.41783772921127,0
10984,Commerce,85.58778408561056,6.000310468587355,45.70754612062102,0,1,3.3209578538926725,38.016253971901854,51.15614567124737,0,1,Medium,18.8409715197059,0,0,43.94469835850896,0
10985,Science,90.0,4.5,38.080240128119485,3,0,7.0,80.0,83.90732289919725,1,1,Medium,77.02672895628749,1,0,100.0,1
10986,Arts,46.05641595411206,7.599754842449616,24.297166581876347,1,1,1.8718512633938604,24.804884733622373,82.70712143638421,0,1,Medium,0.0,0,0,29.28722896071639,0
10987,Science,41.24558252190831,6.858011812011973,29.603185617133995,0,2,2.9501571099183885,34.59726810450845,52.1585417446226,0,0,Medium,0.0,0,1,100.0,0
10988,Science,93.26906592340859,8.28084536938353,35.7367003297609,1,0,5.903364645618662,29.416209607843733,100.0,0,1,High,39.663091633581615,1,0,25.996798561451946,0
10989,Science,92.76310149455635,5.801397612250801,38.37744904046144,1,1,0.0,75.341051229008,96.69503150043535,1,0,Medium,42.57325539476188,1,1,39.1621271921653,0
10990,Arts,90.0,4.5,29.225227854564494,3,0,7.0,80.0,59.57027341342777,0,1,Medium,19.23428076667489,0,0,28.380681214766792,0
10991,Commerce,77.78966102061388,6.508971850272445,24.331914528929282,1,0,0.0,60.754992382222454,85.30965359242339,0,0,Medium,40.114025293303605,1,0,50.188909918320235,0
10992,Arts,55.0,7.162976821661375,45.84206987377832,1,2,0.5,5.0,77.2627811255193,0,0,Low,13.15729909556402,0,0,0.0,1
10993,Arts,72.96499388818798,6.986169593756437,19.276802854810423,2,0,5.872314412784351,37.005512918300035,85.27170210240828,0,0,Medium,82.76709864212592,1,0,84.5226218125351,0
10994,Science,55.0,8.409241553026193,20.586682443670817,2,1,0.5,5.0,83.43988429121721,0,0,Low,110.67475892383779,0,1,39.32573962752962,1
10995,Arts,65.9155413085787,7.526401035050799,16.72872190498586,3,0,4.654437801887836,14.582490609579835,93.43339843163537,0,0,Medium,76.87799675379378,0,0,67.86877113972191,0
10996,Commerce,97.7828966756864,5.5469926834732615,20.56449180375676,1,0,1.4359291648617618,21.710872297756804,100.0,0,0,High,0.0,1,0,100.0,0
10997,Commerce,100.0,5.2098460252002585,42.473448771190036,0,0,4.238862161821014,45.06134500013525,85.98363839008256,0,0,Low,55.88425408271834,1,1,46.91704997834795,0
10998,Science,55.0,6.215417949088784,42.80832756513203,4,0,0.5,5.0,90.65905416026192,1,1,Medium,19.901247463010268,1,0,69.69485314450563,1
10999,Arts,77.86963503962166,7.5,29.2595446553483,1,2,5.0,15.696415721005906,100.0,0,1,High,19.881680896008536,1,0,37.04891533128581,0
11000,Science,62.460396258306815,4.511273257745209,34.9631439555678,1,0,4.504844997375319,52.9555085925918,69.24298686621167,1,1,Medium,65.06854341899049,0,0,80.7044269154697,1
11001,Science,96.55720675387262,2.6823108021933293,29.89495422376084,0,1,2.916144443101995,34.576258250820366,61.338632433999486,1,1,Medium,43.98965542645176,0,0,68.62549420596285,0
11002,Commerce,78.91568173018855,7.5,18.08023174047045,2,2,5.0,41.624278909929814,93.43903452415765,0,1,Medium,44.2113133849464,1,2,28.56114619351686,0
11003,Science,74.53002721907265,9.675190813889591,50.0,2,0,3.1728159098707627,56.86358649617213,55.542085501766465,1,0,Medium,41.82371304490575,0,1,93.90110714265961,0
11004,Science,83.77408906409445,5.183949575629379,43.74739965069977,2,1,4.047252570600506,65.91626707423595,63.84771167098005,1,1,Medium,8.692414013248541,0,0,57.25320433052542,0
11005,Commerce,70.97146165212978,9.535882509695947,33.54419405329708,3,0,7.281944065280527,0.0,100.0,0,1,High,4.560090316898872,1,0,55.7321079386974,0
11006,Science,60.0,7.5,21.441100776077302,0,2,5.0,32.85135830485073,45.642317541529266,1,1,Low,150.0,1,0,77.17893664635109,0
11007,Arts,60.0,6.215411363218621,27.750656228302205,1,0,1.0,1.4616068227000625,86.05704529238066,0,0,High,150.0,0,0,85.70439752051318,1
11008,Science,91.04504627102921,3.7489713014039023,23.07574448580031,3,2,2.5390483382876727,89.52115556341343,51.15587396302667,1,1,Medium,54.56642268574149,0,0,34.12298514685724,1
11009,Commerce,76.74706750637192,6.307937122479283,30.97582240928469,1,0,5.246198580047609,38.01501875071819,88.21047158318746,0,0,Medium,71.10280860553183,0,0,83.20602021014943,0
11010,Commerce,91.90561032760814,7.5,33.099231745993485,1,2,5.0,54.46322168724977,100.0,0,0,High,33.85706039147915,0,0,60.966373779409786,0
11011,Commerce,90.0,4.5,26.588745061896375,3,0,7.0,80.0,59.745367316097,0,1,Low,46.2026454175081,0,0,53.84262427639745,1
11012,Commerce,76.36560349459226,6.766205709585884,15.455872470929979,1,1,0.44583798701917,27.89142771031887,37.933560232818245,1,1,High,72.19927101829347,1,0,43.792546034602964,0
11013,Commerce,63.45219086049651,4.347263777961473,50.0,2,0,1.5994929834903222,56.98741361938825,87.13205599692232,1,0,Medium,31.2370369203326,0,0,65.59254712758553,1
11014,Arts,87.11708367621772,7.5,32.37526746831351,3,2,5.0,45.30210796072808,67.44844151570095,1,0,Medium,55.12792466767975,0,0,24.647756453604437,1
11015,Science,67.4899205517229,4.850593866232817,34.56592000194427,2,0,4.660756478726495,68.55456733705395,76.31826864066926,1,1,Medium,47.605919550464904,0,0,39.136311337435004,0
11016,Science,72.16293152160925,8.47286337651659,25.775906139250143,2,2,5.509542035536472,18.312259897112778,87.29425030552659,1,1,High,28.828484124170615,0,1,17.930811460078182,0
11017,Commerce,78.01256623299044,9.07392474138489,14.379888846707864,2,0,0.0,30.638994809286586,91.25875921365981,0,0,High,0.0,0,0,80.88991563227835,0
11018,Arts,79.45469020427228,7.5,29.166994691021635,2,2,5.0,45.26276085324311,91.45534563377535,1,1,Medium,6.899851613601584,0,0,64.14919418461604,0
11019,Science,57.52683671738689,7.5,26.767779910130997,0,2,5.0,48.313718765742365,79.45080088959705,0,1,High,76.39617830069542,0,0,65.89130500208312,0
11020,Commerce,75.2303296141438,8.932807844323673,37.095343807195775,3,0,0.0,43.38555840209021,88.71453904985742,1,1,Medium,0.0,0,0,48.406695820515,0
11021,Arts,60.0,4.5,39.0607757337617,3,0,1.0,80.0,76.24040324411341,1,1,Medium,150.0,0,0,55.10295384970616,1
11022,Commerce,85.0,7.0,37.65029479709371,1,1,5.015553060822213,16.14722527161499,73.42050878398128,1,0,Medium,16.31808571342501,1,0,55.19804118665796,0
11023,Arts,75.30321894944014,7.087042199228422,39.88272335917149,2,1,0.6771520596567369,41.83227741038679,79.67436988515911,0,1,Low,0.0,1,0,68.45504958527745,0
11024,Commerce,79.94887261011272,7.5,48.03665807476598,4,2,5.0,4.133423172184472,91.54510113319256,1,0,Low,21.05080923218751,1,1,21.652944488322035,1
11025,Commerce,76.48847480943601,5.218945823634777,33.89851739535556,2,3,4.620415640456214,17.279350711569997,67.05947185817048,1,1,Medium,0.0,0,0,62.35427026376777,0
11026,Science,65.63381397134874,5.0866461153810745,40.992158208098346,0,1,2.454546448833291,35.74643336833217,84.29642353828072,0,0,Low,0.0,0,0,71.35513143023626,0
11027,Arts,77.56384651599714,8.708435655179745,34.93860573835728,2,1,2.7727392537998377,19.478144988252403,70.81963604142682,1,0,High,43.478415927697256,0,1,72.31995804092588,0
11028,Science,89.92887804007076,9.554424370997049,10.999646000220828,0,1,3.941614227974582,39.58564474835407,65.28090097574733,1,1,Medium,0.0,0,1,100.0,0
11029,Commerce,65.38588863279492,6.495147301402153,28.454797173122913,1,1,1.160401371232184,33.207848270534924,100.0,0,1,Low,0.0,0,0,66.64542397716015,0
11030,Commerce,73.50621732617019,5.844028402027261,21.322884930962164,0,0,1.3662116157055064,19.236593062203223,87.4224722208451,1,0,Medium,41.893110665836794,1,3,81.77492570610256,0
11031,Commerce,61.420424112779074,5.280270172511396,32.314333307043604,1,1,4.436795169318681,19.710064002543092,87.60696168586061,1,0,Medium,42.55589440159299,0,1,83.80761809460965,0
11032,Commerce,85.0,7.0,22.08989840686363,0,0,5.397882214124248,60.55780494181511,61.092800022482805,1,0,Medium,57.41517910999027,0,0,41.453347665108325,0
11033,Commerce,85.0,7.0,36.056808900303366,0,1,4.297041023409154,42.682488912253085,75.0679658990983,1,0,High,48.057987329094765,0,0,79.7823203495455,0
11034,Arts,85.0,7.0,39.81028098139595,1,0,6.2224706067979945,39.946508397369854,92.01492627705414,1,0,Medium,37.985750627361334,1,0,11.998639608735253,0
11035,Commerce,85.0,7.0,42.03570046020159,2,0,4.339355191430092,36.0972245521898,87.44420216468203,1,0,Medium,59.93744543716004,0,0,39.68077252150995,0
11036,Commerce,90.0,4.5,46.19261561524267,3,1,7.0,80.0,100.0,1,1,Medium,71.74188749337586,0,1,77.33600952209231,0
11037,Science,90.0,4.5,13.239759159291072,3,0,7.0,80.0,84.39791526887143,1,1,Medium,42.18317144143284,1,0,32.00321933372334,0
11038,Commerce,85.0,7.0,18.009999650531817,2,2,4.005388846264816,0.0,66.70054588959994,1,0,Medium,57.717330637949345,1,1,87.20785052312596,1
11039,Commerce,60.0,5.760142160965564,50.0,1,1,1.0,22.26985585982326,71.29684734705491,0,0,Medium,150.0,0,0,86.14056571992325,0
11040,Science,94.28805100799768,5.5495386090724415,40.09523719859544,0,3,2.2439321877022094,22.60668128425516,62.86971760085038,1,1,Medium,24.587009743402604,1,0,70.98267904282643,0
11041,Science,55.0,7.595734224992571,32.24447971047012,1,2,0.5,5.0,67.07269407090263,1,1,Medium,90.2749329500557,1,0,67.49385406565125,1
11042,Commerce,83.59470147181774,3.289748750740048,30.320375103118955,0,0,1.6998310677972561,22.937335539019614,81.99450456536147,0,0,Low,20.27726416793793,1,0,54.373101093948925,0
11043,Commerce,67.96438296052894,8.976275760302148,29.431398529050806,0,1,2.388538245901139,50.717935985817526,70.72470774404475,1,0,Medium,57.540225108015264,0,0,64.86549682920757,0
11044,Commerce,90.0,4.5,10.662534424645798,3,0,7.0,80.0,100.0,1,1,Low,48.09026172835157,0,0,85.83543542210089,0
11045,Science,65.68701598882421,7.337029879177075,22.276708953765077,1,0,7.142958862169705,37.97072596709077,97.62017243064483,0,0,Medium,17.892497336506374,1,0,89.13646911808269,0
11046,Science,78.47073513314108,7.532632231353088,28.881524054953413,0,0,2.844143991811653,34.3763092989569,97.28135409819899,1,1,Medium,55.75344757795967,0,0,62.80232651036574,0
11047,Science,78.63421571842738,5.096299427948029,22.841401245396135,1,0,2.658935183769233,48.9957630362463,74.96230236435834,0,1,Low,23.930395764077264,0,1,26.84321426515801,0
11048,Arts,55.0,4.745590454495289,24.14864009450585,1,0,0.5,5.0,98.27638488332114,1,0,Low,22.7308378945415,1,0,53.066436890316865,1
11049,Arts,85.56510345576199,4.545142216088494,50.0,2,2,1.5114787579837317,15.259817685709699,100.0,0,0,Low,22.345372567426597,0,0,66.71849598738365,0
11050,Science,60.0,5.8799843492914,27.483469584335992,0,0,1.0,70.18861448269276,100.0,1,0,High,150.0,0,1,80.24725288413255,1
11051,Commerce,86.22058756380616,7.4886479756367486,32.78120008266731,1,0,2.620631374117594,17.864613548674832,69.17726350465922,1,1,Medium,4.811558356011815,1,1,70.98054194681632,0
11052,Science,100.0,5.307604557124598,32.42536285003722,1,1,2.360635954591317,31.314744551564893,80.23221271343675,0,1,Low,22.820925274441493,0,0,92.56063069610047,0
11053,Science,58.444366914188464,7.333483788303118,35.894594986230835,0,0,3.9295176923942465,24.42120406709035,64.98332935494165,0,0,Medium,42.23407849364198,0,0,43.24021383448527,0
11054,Science,67.89021548917528,2.2745339279359618,25.227172341298978,1,0,5.0498976223334955,65.15508813603947,100.0,0,0,Medium,26.636762658227973,0,0,43.343978716444894,0
11055,Science,60.0,5.6445357566420755,42.46981248038682,1,0,1.0,13.782608876288172,75.96266126614276,1,1,High,150.0,1,0,85.17236160627698,1
11056,Commerce,60.0,7.0,34.435621936067356,2,1,1.0,49.350840449953495,100.0,1,0,High,150.0,0,0,37.39020074685456,1
11057,Arts,74.0069196200415,6.00934880864401,17.128356262753336,2,0,4.191333813024081,0.0,83.13198673712583,1,0,Medium,65.26343710275872,0,0,34.339161719742066,0
11058,Science,62.349212812881085,4.890455818517516,28.924960007703714,3,0,5.276560262941608,51.27683038857159,97.5885328986811,0,1,Medium,0.0,0,0,61.67764711974128,1
11059,Commerce,94.84747264260014,5.183366522366085,28.278516793282094,0,2,2.6209062710877644,31.174177606570268,79.71027788691683,0,0,High,48.75621076504748,1,0,79.081161667586,0
11060,Commerce,60.92869681828057,1.1523616427840366,27.818345446693773,1,2,4.592920339020646,27.510227011743115,98.46327956616761,0,1,Low,50.139609516962494,0,1,65.7499305702249,1
11061,Arts,75.59744628453001,4.579936650299734,35.09296802223084,2,0,4.407020870764684,21.165866794742307,85.52632396081842,1,0,High,162.80307635496968,0,0,0.0,1
11062,Commerce,90.54996710112837,8.09731033327139,36.347251891792205,1,1,6.435170599700845,33.66805163791724,100.0,0,1,High,51.83160912389551,0,1,56.6113736571982,0
11063,Science,90.0,4.5,35.166530828139855,3,0,7.0,80.0,86.12389323759196,1,0,High,113.72049831435713,1,0,41.56270598592471,1
11064,Commerce,66.24726999716677,5.510274584597917,33.389153580775634,1,1,5.207417042152487,5.182027189137273,65.55069194040186,0,0,High,25.91077960063766,0,0,89.97054224707452,0
11065,Science,85.0,7.0,30.856377076561753,2,0,2.4419778778926764,19.30257836012316,90.3621005247631,1,0,Low,12.796844257978446,0,1,21.619332935910045,0
11066,Arts,75.24000964766661,3.5275757517086443,8.487929958876926,1,0,5.891846178709164,50.96824837207248,80.18507512299743,0,0,Medium,0.0,1,0,74.38912577053325,0
11067,Science,68.9156452097944,8.32308360361958,37.77892628938173,2,0,0.9476916810893257,26.946678772571083,60.26815253668576,1,0,Low,70.89451819622363,0,0,60.47224652119725,0
11068,Commerce,80.46277310043574,7.3493999371246534,34.88354095106477,0,0,2.3539202009963844,19.188310490433572,87.58471931673408,1,1,Low,7.941331391678176,1,0,66.6797945111391,0
11069,Science,61.18258622730984,4.094353646552967,20.15238723328759,0,0,4.0626023963673985,35.93003836949794,67.66398773203413,1,0,Medium,17.325106474012603,1,0,80.00289872163634,1
11070,Commerce,60.0,5.228026934325525,32.80582278396641,0,0,1.0,44.772003828557075,75.28461051010161,1,1,High,150.0,1,0,54.91124888832624,0
11071,Arts,79.38659427797357,6.250407016902068,36.47938481080223,5,1,1.653641497146839,48.00282697461921,80.82173768239034,1,1,Medium,28.571806872064464,1,1,62.468830721340936,0
11072,Commerce,60.0,7.0,41.71247065225061,2,2,1.0,41.75786907694032,39.45327521623617,1,0,Medium,150.0,1,0,100.0,1
11073,Commerce,95.2929213388802,2.8929553980268783,35.10301443173887,1,0,4.257328648348409,59.17916203718666,71.37331836812544,1,1,Low,0.0,0,1,85.10182992355813,0
11074,Arts,60.0,6.029342341352959,33.21601806816367,1,1,1.0,35.983459429992685,98.47623558431535,0,0,Medium,150.0,1,2,83.30481857675156,1
11075,Arts,69.2901996632013,7.273434555694509,39.46772317500743,2,0,5.4274641942227975,30.2779374477497,76.15441630620587,1,1,Low,84.97397125164835,0,2,82.49653183378467,0
11076,Science,71.42683645983752,7.306157443540922,26.934599798058837,3,0,7.261180658651149,52.46898373369656,41.964499527335484,0,0,Medium,80.55453818530007,0,1,100.0,0
11077,Commerce,75.6896811657209,7.5,34.12003219595053,1,2,5.0,20.829510247627326,78.36640617412563,0,1,Low,31.360516512519542,1,0,74.56884917813996,0
11078,Commerce,76.90842126250406,3.6589526549742994,23.78886805796177,0,0,2.47704393496276,26.916496642054287,89.65925802245593,0,0,Low,43.678613851811484,1,1,63.174563638565225,0
11079,Commerce,68.03162716077873,6.398433246705796,41.102967076213034,0,1,4.23666617809951,3.1382899742300694,74.04345842798898,1,1,Low,7.104212884342132,1,0,75.9407856135074,0
11080,Science,85.0,7.0,13.902888857433279,2,2,1.7085898586670394,71.27769315931585,74.69042717168489,1,0,Low,30.85326465238222,0,0,46.16179447689397,0
11081,Science,71.26885198945155,6.151724834654773,38.167371741503246,2,0,3.3726714505536957,76.70793093070165,71.07392909380164,0,0,Medium,124.80882519367744,0,0,81.23752844700167,0
11082,Arts,82.31790799544268,5.939971222821966,30.17708961848007,2,0,8.424503552303733,31.499557249859294,92.41230061643714,1,0,Low,102.73827968607581,0,0,85.74435984519518,0
11083,Arts,79.63509967504191,5.177238092967223,39.65387330726293,0,2,3.0938075167318813,50.26929359766112,63.55860002149988,0,0,Low,49.85180965139105,0,0,51.82563521249047,0
11084,Arts,92.39465363790993,1.1697562278334717,22.194556296087022,0,0,4.105301593084878,48.99112050561758,90.92532668535846,1,0,Low,0.0,0,1,56.8510669777053,0
11085,Arts,100.0,8.275109334970145,30.89983578816296,4,1,3.176948004746199,38.78799586440854,74.64156355125596,0,0,Medium,58.30997149131689,1,0,68.86248818316966,0
11086,Commerce,55.0,6.860983281307651,30.60630089731278,2,3,0.5,5.0,100.0,1,1,Low,30.765228729779913,0,0,44.26011183396298,1
11087,Arts,90.0,4.5,34.33883560050456,3,1,7.0,80.0,70.29374286043996,1,0,Low,25.54073343458191,0,1,34.23369238736301,1
11088,Arts,87.20129150715744,7.104323810087683,19.524380493520194,0,0,0.9581816329400179,31.303106732142957,57.78497317890924,0,0,Low,39.799331096923986,0,0,54.08921344460151,0
11089,Commerce,98.5187910711286,5.539581828097501,36.36215088084354,0,0,3.16762581376695,0.0,92.37672684270915,0,0,High,107.50284807611926,0,0,61.92334746913633,0
11090,Commerce,100.0,5.587747062089859,11.541058719276432,2,0,0.7851045443282438,14.779330186458651,89.85519974287038,1,1,Medium,45.193465669161206,1,0,76.72833715994985,0
11091,Science,85.0,7.0,23.321579428826364,5,2,6.588947907579994,2.4863439009700556,88.2376445671206,1,0,Low,74.92948170382206,0,0,73.98487463576902,1
11092,Commerce,86.47656175709503,7.21278180350885,14.37269992860801,2,1,5.474414525735849,0.0,96.92963113352786,1,1,Medium,54.99302453816883,0,1,58.97434888563727,0
11093,Science,75.53721393675158,4.940299928422462,38.282193996856265,0,0,1.9636567591266876,25.09198507299073,59.963360404936395,0,1,High,53.89434784769844,0,0,74.46829375510052,0
11094,Science,77.50395262843308,4.43538103364598,34.00130777509036,3,0,0.0,42.29769307782435,64.23231929017058,1,0,Medium,63.427578878412874,0,0,46.99131833226273,1
11095,Commerce,73.94595202379685,8.223966178030192,34.56038646898737,1,0,4.480737541787331,21.69501651240738,100.0,1,1,Medium,25.499719151543296,0,0,22.410524729568387,0
11096,Commerce,85.45501933074067,5.995901603396567,44.73189396248559,0,1,3.4125659583635457,24.098061975254552,88.71018545617696,1,0,Low,0.0,0,0,55.03423602819865,0
